Customer ID,TotalSpend,AvgSpend,NumPurchases,TotalQty,Recency,CustomerAge,Returns,Gender,Cluster,HighValue
5940,3569,713.8,5,15,146,30,3.0,1,1,1
32781,4110,822.0,5,16,299,58,4.0,0,1,1
5535,3483,696.6,5,15,533,49,3.0,0,1,1
7261,1751,583.6666666666666,3,10,619,66,2.0,0,0,0
1811,2417,604.25,4,14,381,63,2.0,0,0,0
22152,7319,914.875,8,23,66,38,5.0,0,1,1
4164,4881,697.2857142857143,7,20,687,42,2.0,1,1,1
3445,377,125.66666666666667,3,5,352,50,1.0,0,0,0
32560,2705,541.0,5,12,201,39,3.0,0,1,1
31163,4461,637.2857142857143,7,17,317,58,4.0,1,1,1
22283,1506,753.0,2,5,230,21,2.0,0,0,0
33629,1787,595.6666666666666,3,8,39,34,2.0,1,0,0
16975,5873,839.0,7,18,73,22,5.0,0,1,1
36932,335,167.5,2,2,80,67,0.0,1,0,0
5897,2435,811.6666666666666,3,12,312,41,0.0,1,0,0
33551,1385,346.25,4,9,13,59,0.0,1,0,0
17263,2737,684.25,4,15,8,23,4.0,0,1,1
42096,1682,420.5,4,10,325,40,1.0,1,0,0
43465,6704,744.8888888888889,9,27,35,41,3.0,0,1,1
49672,2021,673.6666666666666,3,7,176,37,2.0,0,0,0
35173,6788,1131.3333333333333,6,23,27,47,3.0,1,1,1
8724,1407,1407.0,1,3,142,68,0.0,0,0,0
24164,3123,1041.0,3,9,869,63,2.0,0,0,0
41521,728,242.66666666666666,3,6,448,47,1.0,0,0,0
42489,3607,721.4,5,14,236,37,3.0,0,1,1
39898,4453,890.6,5,14,219,68,1.0,1,1,1
7431,1512,756.0,2,7,1029,36,1.0,0,0,0
48750,2696,1348.0,2,8,345,53,2.0,1,0,0
37175,2821,1410.5,2,8,745,20,2.0,1,0,0
46586,3575,715.0,5,17,147,33,4.0,0,1,1
30096,4031,1343.6666666666667,3,11,369,57,2.0,1,0,0
46985,3314,828.5,4,13,26,52,1.0,0,0,0
44900,4300,716.6666666666666,6,19,460,25,4.0,1,1,1
22045,1958,979.0,2,7,174,44,1.0,0,0,0
20161,2544,508.8,5,9,272,23,2.0,1,0,0
33878,4341,723.5,6,13,69,43,4.0,1,1,1
6863,913,304.3333333333333,3,7,162,19,2.0,1,0,0
5857,2860,715.0,4,12,184,61,1.0,1,0,0
1820,2689,537.8,5,11,314,47,3.0,1,0,0
36479,98,49.0,2,5,408,44,2.0,1,0,0
29686,3428,1142.6666666666667,3,11,35,45,3.0,0,1,1
27888,2635,658.75,4,14,193,57,2.0,0,0,0
31316,7115,1423.0,5,18,328,18,3.0,0,1,1
38477,1024,256.0,4,9,122,61,1.0,0,0,0
34390,2923,584.6,5,13,55,35,4.0,1,1,1
27241,5816,830.8571428571429,7,19,63,37,3.0,1,1,1
39488,4234,846.8,5,19,253,70,1.0,1,1,1
40132,2265,566.25,4,8,270,42,3.0,0,0,0
12817,4816,802.6666666666666,6,21,155,33,4.0,0,1,1
31763,3869,552.7142857142857,7,15,368,24,4.0,0,1,1
5649,1939,387.8,5,14,137,24,4.0,0,1,1
38378,3476,869.0,4,15,41,44,0.0,1,0,0
9859,4022,670.3333333333334,6,16,21,39,3.0,1,1,1
23680,3681,920.25,4,11,411,29,2.0,0,0,0
39580,1965,491.25,4,12,676,47,3.0,1,0,0
34628,2301,767.0,3,10,187,70,1.0,0,0,0
11748,3838,639.6666666666666,6,16,39,19,3.0,1,1,1
13369,4432,886.4,5,18,269,27,4.0,0,1,1
36230,2358,786.0,3,12,165,63,1.0,1,0,0
19619,4163,1040.75,4,11,775,44,4.0,0,1,1
34424,720,240.0,3,8,1019,45,2.0,1,0,0
20396,3032,758.0,4,9,123,28,4.0,0,1,1
7036,5192,1298.0,4,18,147,35,2.0,0,1,1
23306,1528,382.0,4,12,683,37,1.0,0,0,0
43147,2989,996.3333333333334,3,9,109,42,1.0,1,0,0
34648,2961,1480.5,2,8,527,29,1.0,0,0,0
22972,3226,806.5,4,12,6,64,1.0,0,0,0
18312,1033,344.3333333333333,3,7,227,60,3.0,0,0,0
18654,4610,922.0,5,18,54,37,2.0,0,1,1
9719,1816,454.0,4,12,665,34,1.0,0,0,0
9616,3625,1208.3333333333333,3,12,541,29,1.0,0,0,0
49624,2404,601.0,4,12,141,50,1.0,1,0,0
49791,2160,720.0,3,11,749,44,1.0,0,0,0
5717,1388,347.0,4,11,51,60,3.0,0,0,0
23066,2827,1413.5,2,9,802,66,0.0,0,0,0
36389,1714,857.0,2,5,695,70,0.0,1,0,0
28368,3770,1256.6666666666667,3,9,28,69,1.0,0,0,0
5439,3619,452.375,8,25,374,29,5.0,1,1,1
17105,3762,940.5,4,10,449,33,1.0,0,0,0
1835,3973,567.5714285714286,7,17,15,43,2.0,0,1,1
47603,1334,333.5,4,14,166,34,2.0,1,0,0
45549,1001,500.5,2,3,493,38,0.0,1,0,0
6870,1944,648.0,3,10,308,18,1.0,1,0,0
49890,3199,639.8,5,13,146,48,2.0,1,1,1
40224,2283,456.6,5,17,457,33,0.0,1,0,0
17800,388,194.0,2,2,520,35,0.0,1,0,0
37839,949,474.5,2,7,171,45,1.0,0,0,0
14896,7029,878.625,8,28,121,32,4.0,1,1,1
22446,1396,465.3333333333333,3,9,808,41,2.0,1,0,0
14952,1986,662.0,3,6,296,23,1.0,0,0,0
5270,3340,668.0,5,12,93,67,4.0,0,1,1
23122,92,92.0,1,1,323,36,1.0,0,0,0
679,3564,712.8,5,13,337,68,4.0,1,1,1
37463,3805,634.1666666666666,6,18,331,40,2.0,0,1,1
11114,1211,403.6666666666667,3,6,517,65,1.0,1,0,0
30413,428,214.0,2,3,558,70,2.0,0,0,0
28177,2736,684.0,4,10,278,42,3.0,0,0,0
21670,3541,590.1666666666666,6,13,383,26,4.0,0,1,1
10567,1383,461.0,3,11,695,27,1.0,0,0,0
883,6001,857.2857142857143,7,24,168,35,4.0,1,1,1
30866,1017,508.5,2,6,716,26,0.0,1,0,0
7428,10357,1035.7,10,29,161,62,3.0,0,1,1
5043,3271,817.75,4,10,359,66,2.0,1,0,0
45548,3546,443.25,8,20,187,64,4.0,0,1,1
39040,7929,1132.7142857142858,7,25,196,32,4.0,1,1,1
31837,554,277.0,2,5,109,19,0.0,1,0,0
5100,1386,693.0,2,6,70,51,2.0,0,0,0
47037,5512,1102.4,5,23,466,29,2.0,1,1,1
28449,3132,391.5,8,16,153,25,3.0,1,1,1
19770,4035,1008.75,4,13,185,34,3.0,1,1,1
33034,381,381.0,1,1,973,67,1.0,1,0,0
26638,123,123.0,1,1,270,32,0.0,1,0,0
9061,622,207.33333333333334,3,5,216,38,3.0,1,0,0
11717,1252,417.3333333333333,3,9,823,29,3.0,1,0,0
18729,2393,478.6,5,13,477,67,3.0,0,0,0
17727,1808,602.6666666666666,3,9,508,28,3.0,0,0,0
10964,4017,669.5,6,16,14,33,5.0,1,1,1
42665,6494,1082.3333333333333,6,20,221,49,5.0,1,1,1
10905,3886,1295.3333333333333,3,10,40,47,2.0,0,0,0
32423,2976,595.2,5,14,544,55,1.0,0,0,0
13480,3725,931.25,4,10,66,69,1.0,0,0,0
23898,820,410.0,2,3,826,29,1.0,1,0,0
2730,2060,1030.0,2,7,482,30,2.0,0,0,0
40195,4263,1065.75,4,16,289,54,3.0,0,1,1
20693,935,311.6666666666667,3,3,510,67,2.0,1,0,0
44608,6027,861.0,7,24,81,21,3.0,1,1,1
3030,4476,895.2,5,16,283,20,2.0,0,1,1
14849,7060,1008.5714285714286,7,23,118,39,2.0,1,1,1
9490,4148,1037.0,4,14,99,54,1.0,0,1,1
31678,8167,1361.1666666666667,6,23,178,60,3.0,1,1,1
26113,6765,966.4285714285714,7,24,94,51,3.0,1,1,1
7528,5636,805.1428571428571,7,19,57,55,4.0,0,1,1
43094,6377,1275.4,5,19,618,42,3.0,1,1,1
42947,2761,690.25,4,18,64,33,2.0,1,1,1
43386,360,180.0,2,6,1185,23,2.0,0,0,0
3383,1276,425.3333333333333,3,4,573,55,3.0,1,0,0
28949,6655,665.5,10,24,144,45,3.0,0,1,1
21556,4555,759.1666666666666,6,18,115,66,5.0,0,1,1
49321,4681,780.1666666666666,6,19,162,62,2.0,1,1,1
36832,3231,807.75,4,14,398,40,1.0,1,0,0
3386,3677,919.25,4,15,332,44,1.0,1,0,0
2428,978,326.0,3,8,373,45,1.0,1,0,0
47102,2903,580.6,5,15,337,19,0.0,0,0,0
13089,2961,493.5,6,14,174,39,2.0,1,1,1
43337,475,475.0,1,1,501,55,0.0,1,0,0
43254,589,294.5,2,7,459,67,0.0,1,0,0
44559,2904,968.0,3,12,128,31,2.0,0,0,0
49004,1628,814.0,2,5,59,27,1.0,0,0,0
49866,1371,685.5,2,7,162,28,0.0,0,0,0
17471,381,190.5,2,2,250,24,1.0,1,0,0
12240,3197,532.8333333333334,6,18,252,55,5.0,1,1,1
10881,3988,664.6666666666666,6,21,64,21,4.0,0,1,1
37427,3217,804.25,4,17,9,44,1.0,1,1,1
6663,6571,821.375,8,23,298,21,6.0,0,1,1
31692,3196,639.2,5,17,106,60,2.0,1,1,1
8370,6516,930.8571428571429,7,26,8,21,0.0,1,1,1
36512,3503,875.75,4,14,54,50,3.0,0,1,1
23999,7156,1022.2857142857143,7,25,279,69,1.0,1,1,1
46848,3435,572.5,6,14,327,46,4.0,1,1,1
16642,2815,1407.5,2,9,228,60,0.0,1,0,0
16156,2391,797.0,3,9,146,40,1.0,0,0,0
39107,6388,1597.0,4,16,9,29,2.0,0,1,1
39499,4727,1181.75,4,19,130,23,0.0,0,1,1
6883,2362,590.5,4,10,560,64,1.0,0,0,0
12828,4987,997.4,5,16,331,32,4.0,0,1,1
9377,1746,873.0,2,6,15,66,1.0,1,0,0
2405,1495,498.3333333333333,3,6,134,27,1.0,0,0,0
27545,8918,1486.3333333333333,6,25,213,48,5.0,0,1,1
13953,560,280.0,2,7,374,18,1.0,1,0,0
41177,3975,1987.5,2,10,687,55,0.0,0,0,0
31700,3258,814.5,4,10,259,35,1.0,1,0,0
26851,3463,577.1666666666666,6,16,86,47,4.0,0,1,1
46681,1922,480.5,4,10,326,48,2.0,0,0,0
12515,4149,1037.25,4,10,452,39,3.0,0,1,1
39928,4034,1008.5,4,14,162,42,2.0,1,1,1
4431,1503,501.0,3,9,200,20,0.0,1,0,0
3426,1820,1820.0,1,4,772,56,0.0,0,0,0
48636,1826,608.6666666666666,3,8,941,36,0.0,0,0,0
41126,554,277.0,2,4,476,36,1.0,1,0,0
42599,4354,870.8,5,18,138,46,3.0,0,1,1
6934,4672,584.0,8,18,50,38,5.0,1,1,1
7008,3631,605.1666666666666,6,18,256,58,3.0,1,1,1
13820,4446,1111.5,4,17,93,44,3.0,1,1,1
48971,3723,620.5,6,15,105,33,4.0,1,1,1
14235,4748,1187.0,4,15,128,35,3.0,0,1,1
49662,2189,437.8,5,10,60,54,4.0,1,1,1
11640,3527,881.75,4,11,481,65,1.0,1,0,0
38980,2942,588.4,5,17,284,18,2.0,0,1,1
9738,4981,996.2,5,16,760,41,1.0,1,1,1
13224,246,82.0,3,7,270,46,1.0,1,0,0
40897,4514,752.3333333333334,6,19,76,60,3.0,1,1,1
43743,2160,540.0,4,11,23,52,2.0,1,0,0
33397,3221,805.25,4,11,146,34,3.0,0,1,1
46574,1656,552.0,3,7,513,58,3.0,1,0,0
2132,4912,982.4,5,15,172,43,1.0,1,1,1
39125,6807,1361.4,5,21,203,38,3.0,0,1,1
24956,3303,825.75,4,12,210,26,2.0,1,0,0
18584,6205,1034.1666666666667,6,21,55,27,1.0,0,1,1
7741,5318,664.75,8,16,3,65,3.0,0,1,1
29104,4024,804.8,5,13,62,48,2.0,1,1,1
11750,1933,483.25,4,13,562,30,0.0,0,0,0
47281,1952,488.0,4,9,321,20,2.0,1,0,0
37904,6438,1073.0,6,26,0,40,2.0,0,1,1
26968,6254,1042.3333333333333,6,20,351,38,5.0,0,1,1
9557,5990,998.3333333333334,6,22,157,33,2.0,1,1,1
49840,3242,648.4,5,14,243,62,2.0,1,1,1
6830,2080,1040.0,2,9,272,20,1.0,1,0,0
47570,1625,1625.0,1,5,656,42,0.0,1,0,0
47242,2527,631.75,4,11,134,36,3.0,0,0,0
47228,3433,858.25,4,13,285,31,3.0,0,1,1
45798,2522,630.5,4,12,62,57,1.0,1,0,0
49652,5010,835.0,6,17,190,48,5.0,0,1,1
23269,4957,1239.25,4,13,95,21,3.0,1,1,1
24552,3543,885.75,4,13,187,35,2.0,1,1,1
34184,3593,598.8333333333334,6,16,97,35,5.0,0,1,1
11654,8212,1026.5,8,26,176,35,3.0,1,1,1
28375,2148,429.6,5,14,11,45,2.0,0,0,0
46483,4281,713.5,6,17,323,46,2.0,1,1,1
22892,6403,1280.6,5,22,54,59,2.0,0,1,1
24847,8674,867.4,10,30,7,35,5.0,1,1,1
27452,3550,1183.3333333333333,3,10,561,22,1.0,0,0,0
5115,2800,933.3333333333334,3,13,187,45,1.0,0,0,0
21455,4941,823.5,6,23,238,34,2.0,0,1,1
6448,8000,1000.0,8,27,28,33,4.0,0,1,1
19754,4599,1149.75,4,11,229,45,3.0,0,1,1
37567,3363,672.6,5,14,75,32,1.0,1,1,1
7997,3737,934.25,4,10,233,34,1.0,1,0,0
11815,3727,931.75,4,14,650,31,3.0,0,1,1
35093,4661,932.2,5,18,623,36,4.0,1,1,1
46987,2352,784.0,3,10,465,69,1.0,0,0,0
37214,3900,557.1428571428571,7,14,146,53,5.0,1,1,1
35168,4274,854.8,5,15,171,46,2.0,0,1,1
20068,3574,714.8,5,14,281,46,4.0,0,1,1
2607,3736,1245.3333333333333,3,14,162,27,2.0,1,1,1
44890,2608,869.3333333333334,3,11,471,20,3.0,1,0,0
43388,3679,735.8,5,15,252,45,5.0,0,1,1
6169,2794,465.6666666666667,6,15,412,51,3.0,1,1,1
26277,2164,541.0,4,15,1,54,0.0,0,0,0
38222,5287,881.1666666666666,6,21,438,33,2.0,0,1,1
22380,1220,406.6666666666667,3,3,93,29,1.0,0,0,0
16077,3709,1236.3333333333333,3,10,388,32,1.0,0,0,0
38565,8955,995.0,9,33,66,20,6.0,1,1,1
31084,1727,863.5,2,7,649,69,1.0,1,0,0
1821,1253,626.5,2,9,0,23,1.0,1,0,0
8403,4670,518.8888888888889,9,19,11,40,4.0,1,1,1
3968,2716,905.3333333333334,3,11,163,52,3.0,0,0,0
280,4902,1225.5,4,13,372,40,2.0,1,1,1
41240,8064,1344.0,6,25,112,50,3.0,1,1,1
22221,7021,1170.1666666666667,6,22,742,20,4.0,1,1,1
11647,1520,506.6666666666667,3,6,221,45,1.0,1,0,0
41131,4282,856.4,5,11,157,63,0.0,1,0,0
48204,881,220.25,4,7,362,60,0.0,0,0,0
33482,1980,396.0,5,12,12,21,4.0,0,1,1
43582,2588,647.0,4,11,104,46,2.0,0,0,0
14374,4695,939.0,5,21,152,58,3.0,0,1,1
33335,915,305.0,3,9,176,60,0.0,0,0,0
24601,3138,1569.0,2,8,545,20,1.0,1,0,0
9218,4513,902.6,5,18,420,61,3.0,0,1,1
49411,5255,1051.0,5,16,395,49,4.0,0,1,1
9721,1925,481.25,4,11,190,49,0.0,0,0,0
38426,2152,717.3333333333334,3,7,150,31,2.0,0,0,0
29176,2356,785.3333333333334,3,9,55,36,1.0,1,0,0
14565,1490,745.0,2,10,374,39,1.0,0,0,0
22654,4343,1085.75,4,14,100,60,1.0,1,1,1
43953,1340,335.0,4,7,48,46,1.0,1,0,0
42986,1274,424.6666666666667,3,4,747,69,2.0,0,0,0
39733,1116,558.0,2,6,388,69,2.0,1,0,0
42836,2131,532.75,4,9,403,41,2.0,1,0,0
32535,982,327.3333333333333,3,4,353,41,3.0,0,0,0
17664,2113,352.1666666666667,6,14,253,52,2.0,0,0,0
7185,1444,361.0,4,8,383,53,3.0,0,0,0
43067,3743,748.6,5,14,336,54,2.0,0,1,1
26185,4607,1151.75,4,15,15,52,0.0,0,1,1
40460,5186,1728.6666666666667,3,13,111,33,2.0,1,1,1
22122,653,217.66666666666666,3,5,81,65,1.0,0,0,0
33069,3904,780.8,5,15,49,35,4.0,1,1,1
28816,6887,983.8571428571429,7,22,308,69,2.0,0,1,1
9821,4023,1005.75,4,11,552,24,3.0,1,0,0
7873,2393,478.6,5,14,15,33,1.0,1,0,0
2792,1089,363.0,3,7,514,19,1.0,0,0,0
16750,1435,1435.0,1,5,413,47,0.0,1,0,0
10244,1540,513.3333333333334,3,7,599,63,2.0,0,0,0
43555,1503,501.0,3,7,436,51,2.0,1,0,0
42902,4563,912.6,5,18,93,70,3.0,0,1,1
38216,1626,542.0,3,8,108,60,2.0,1,0,0
17747,2495,831.6666666666666,3,9,632,55,2.0,0,0,0
49644,3956,989.0,4,12,613,61,2.0,1,0,0
38341,2770,554.0,5,16,89,54,2.0,0,1,1
38122,796,199.0,4,7,214,22,2.0,0,0,0
26758,4524,754.0,6,18,211,25,1.0,0,1,1
39516,2512,628.0,4,19,327,48,1.0,0,0,0
27842,3334,555.6666666666666,6,17,19,45,4.0,0,1,1
20376,2965,370.625,8,27,103,22,4.0,1,1,1
47993,6073,1214.6,5,18,607,44,3.0,0,1,1
27911,1680,1680.0,1,5,250,40,1.0,1,0,0
32317,1668,1668.0,1,4,1090,65,1.0,0,0,0
11734,4217,843.4,5,17,93,48,1.0,0,1,1
39750,5078,1015.6,5,18,201,35,2.0,1,1,1
42222,1145,572.5,2,4,55,49,1.0,0,0,0
33646,4941,823.5,6,18,100,53,4.0,0,1,1
37596,3632,908.0,4,14,677,51,3.0,0,0,0
1412,5702,814.5714285714286,7,24,2,64,2.0,0,1,1
27020,2673,445.5,6,15,38,68,4.0,1,1,1
22816,1946,486.5,4,11,256,48,3.0,1,0,0
3590,2883,576.6,5,17,112,68,0.0,1,0,0
34826,5194,1298.5,4,14,360,60,3.0,0,1,1
25837,5374,1343.5,4,15,169,67,3.0,0,1,1
5200,1540,513.3333333333334,3,4,42,18,1.0,0,0,0
45741,3202,800.5,4,9,343,39,3.0,0,0,0
15614,647,323.5,2,4,525,27,1.0,1,0,0
34097,1484,1484.0,1,4,367,51,0.0,1,0,0
29886,5440,777.1428571428571,7,18,268,48,6.0,1,1,1
22244,3179,794.75,4,10,544,60,3.0,1,0,0
42857,7725,1287.5,6,19,14,21,2.0,0,1,1
38318,2800,700.0,4,8,321,21,1.0,1,0,0
41395,1789,894.5,2,4,271,32,1.0,1,0,0
16312,4624,770.6666666666666,6,18,69,35,4.0,1,1,1
43205,4434,633.4285714285714,7,15,78,34,4.0,1,1,1
37763,1578,789.0,2,8,487,47,0.0,0,0,0
20802,7110,1015.7142857142857,7,21,36,29,5.0,1,1,1
34792,2658,664.5,4,9,160,48,1.0,0,0,0
3636,3060,510.0,6,15,149,45,4.0,0,1,1
12691,2157,539.25,4,8,7,19,2.0,0,0,0
36886,6407,640.7,10,28,141,19,7.0,1,1,1
2011,1727,863.5,2,6,489,22,2.0,1,0,0
6581,6971,995.8571428571429,7,24,153,20,2.0,0,1,1
17718,6376,910.8571428571429,7,23,216,20,5.0,1,1,1
19445,4854,809.0,6,22,116,22,4.0,1,1,1
12048,6302,1260.4,5,17,96,25,2.0,1,1,1
13859,6317,1263.4,5,20,56,25,4.0,0,1,1
4274,6339,792.375,8,22,276,51,3.0,0,1,1
27515,1930,965.0,2,6,712,35,1.0,1,0,0
2174,1459,486.3333333333333,3,4,34,21,0.0,1,0,0
36727,4634,926.8,5,19,330,28,1.0,0,1,1
29652,2091,697.0,3,7,860,38,1.0,0,0,0
32708,3786,946.5,4,10,192,66,1.0,0,0,0
2621,1441,360.25,4,7,47,21,1.0,1,0,0
39300,163,163.0,1,1,205,61,0.0,0,0,0
37080,1874,374.8,5,13,814,25,3.0,1,0,0
4420,4963,992.6,5,20,617,64,4.0,1,1,1
16254,4054,675.6666666666666,6,18,101,36,2.0,1,1,1
6244,549,274.5,2,2,444,50,0.0,1,0,0
39824,3240,810.0,4,12,62,37,2.0,1,0,0
21248,5978,747.25,8,24,37,50,5.0,0,1,1
4352,5515,1838.3333333333333,3,15,191,60,3.0,0,1,1
4740,5608,934.6666666666666,6,17,175,63,2.0,0,1,1
31825,1495,1495.0,1,5,60,41,1.0,1,0,0
37577,1639,819.5,2,7,595,28,0.0,1,0,0
6541,2424,808.0,3,10,101,58,3.0,1,0,0
7666,980,980.0,1,4,783,53,1.0,1,0,0
3515,2240,746.6666666666666,3,10,230,31,1.0,1,0,0
38145,4055,579.2857142857143,7,25,45,34,4.0,1,1,1
34684,4253,850.6,5,18,557,35,1.0,1,1,1
37103,4201,700.1666666666666,6,21,167,21,3.0,0,1,1
37067,2684,671.0,4,10,372,60,3.0,0,0,0
33270,3860,965.0,4,11,241,40,2.0,1,0,0
22227,892,297.3333333333333,3,7,233,28,1.0,0,0,0
21727,1028,514.0,2,8,371,25,0.0,0,0,0
28399,5945,990.8333333333334,6,20,51,70,1.0,1,1,1
5819,2043,510.75,4,9,90,51,1.0,0,0,0
43537,1683,841.5,2,6,202,52,0.0,0,0,0
21601,3286,547.6666666666666,6,22,85,47,5.0,0,1,1
5348,5315,759.2857142857143,7,17,113,55,4.0,1,1,1
20820,2563,1281.5,2,8,1105,62,0.0,0,0,0
37264,2401,600.25,4,7,706,42,3.0,1,0,0
33999,1560,780.0,2,8,858,48,2.0,1,0,0
10074,1760,880.0,2,5,42,27,0.0,1,0,0
10792,2531,843.6666666666666,3,8,11,26,1.0,1,0,0
42375,699,349.5,2,6,441,63,1.0,1,0,0
35942,2307,461.4,5,12,113,58,2.0,0,0,0
22985,1784,356.8,5,16,51,32,2.0,1,0,0
26701,5822,1940.6666666666667,3,12,288,47,1.0,1,1,1
7930,8404,1050.5,8,28,52,33,5.0,1,1,1
44573,6331,1582.75,4,16,299,22,3.0,1,1,1
6881,862,431.0,2,5,334,44,2.0,0,0,0
23790,3958,989.5,4,16,181,35,2.0,1,1,1
49963,5954,1190.8,5,20,122,56,1.0,1,1,1
35193,5037,839.5,6,14,141,61,2.0,0,1,1
34888,5868,978.0,6,21,4,35,3.0,0,1,1
38851,9474,1184.25,8,29,424,61,4.0,0,1,1
12383,5778,825.4285714285714,7,30,68,37,4.0,1,1,1
46534,5924,987.3333333333334,6,23,155,60,4.0,1,1,1
48904,200,200.0,1,5,1326,56,1.0,0,0,0
16250,3420,1710.0,2,10,525,70,0.0,1,0,0
25572,1144,286.0,4,13,314,56,1.0,1,0,0
21774,4408,734.6666666666666,6,19,441,51,5.0,1,1,1
14294,2534,362.0,7,18,313,33,4.0,0,1,1
4775,3634,605.6666666666666,6,17,62,18,3.0,1,1,1
5690,1241,413.6666666666667,3,8,61,49,2.0,0,0,0
3894,2133,533.25,4,10,282,62,2.0,0,0,0
11487,3032,1010.6666666666666,3,11,262,28,1.0,1,0,0
18628,4511,902.2,5,16,5,66,4.0,1,1,1
9232,4261,852.2,5,16,692,28,3.0,1,1,1
13840,3233,808.25,4,14,389,30,2.0,1,0,0
40054,897,448.5,2,5,3,45,2.0,0,0,0
21077,2901,725.25,4,13,225,63,2.0,0,0,0
31706,5432,1358.0,4,14,424,34,1.0,1,1,1
28058,5981,747.625,8,19,154,48,7.0,0,1,1
23000,2207,735.6666666666666,3,9,233,32,2.0,0,0,0
46818,2309,461.8,5,15,187,44,3.0,1,1,1
7061,3731,932.75,4,14,332,19,1.0,0,0,0
30889,3948,789.6,5,20,194,56,5.0,0,1,1
14822,2959,739.75,4,10,250,35,2.0,0,0,0
46576,5196,649.5,8,19,13,31,4.0,0,1,1
2768,1715,857.5,2,7,888,65,0.0,0,0,0
6821,5606,934.3333333333334,6,23,442,54,5.0,0,1,1
9114,565,282.5,2,2,902,38,1.0,1,0,0
10613,3282,820.5,4,13,88,21,3.0,0,1,1
17221,2708,338.5,8,16,269,21,5.0,0,1,1
15608,6221,1244.2,5,19,186,35,4.0,0,1,1
17345,1560,520.0,3,5,111,18,2.0,1,0,0
20289,4195,839.0,5,17,72,32,1.0,0,1,1
43740,3331,555.1666666666666,6,22,21,68,2.0,1,1,1
48299,2574,643.5,4,15,349,45,2.0,1,0,0
38464,206,206.0,1,2,233,43,1.0,0,0,0
38836,3535,707.0,5,15,192,20,1.0,0,1,1
45690,3036,607.2,5,17,456,61,2.0,0,1,1
36308,1948,649.3333333333334,3,7,418,32,0.0,1,0,0
40934,2674,891.3333333333334,3,12,37,42,1.0,1,0,0
15556,5074,724.8571428571429,7,19,215,65,2.0,1,1,1
28452,3132,626.4,5,16,308,23,1.0,1,0,0
3448,3129,625.8,5,11,131,29,1.0,0,0,0
43692,1257,314.25,4,9,328,63,2.0,0,0,0
20360,4273,854.6,5,14,82,53,0.0,1,1,1
19591,3910,977.5,4,18,122,55,2.0,1,1,1
3746,2904,968.0,3,9,338,50,2.0,1,0,0
14711,5727,1145.4,5,15,23,61,1.0,1,1,1
29223,6632,736.8888888888889,9,28,22,28,6.0,1,1,1
35284,886,886.0,1,2,840,50,0.0,0,0,0
42786,5468,781.1428571428571,7,24,102,23,5.0,0,1,1
49526,2052,513.0,4,10,53,58,4.0,0,0,0
17279,1720,430.0,4,7,232,53,1.0,1,0,0
22382,1593,796.5,2,7,244,50,2.0,0,0,0
29100,3974,662.3333333333334,6,12,586,33,3.0,0,1,1
47205,4397,1099.25,4,12,99,24,2.0,1,1,1
18109,942,942.0,1,2,893,67,1.0,1,0,0
32052,1605,535.0,3,9,168,21,2.0,0,0,0
14978,356,356.0,1,4,935,48,0.0,1,0,0
35318,4779,955.8,5,19,494,51,2.0,0,1,1
36721,2085,521.25,4,12,149,64,3.0,1,0,0
28600,6036,670.6666666666666,9,28,107,65,7.0,0,1,1
7896,6202,886.0,7,26,73,70,3.0,1,1,1
43495,1371,1371.0,1,3,716,35,1.0,1,0,0
5496,2288,762.6666666666666,3,9,59,19,0.0,1,0,0
44948,6923,1153.8333333333333,6,24,45,56,1.0,1,1,1
464,921,460.5,2,7,671,38,2.0,1,0,0
5785,5014,835.6666666666666,6,16,369,67,0.0,0,1,1
43865,385,385.0,1,5,505,65,0.0,1,0,0
701,966,966.0,1,2,1050,63,0.0,1,0,0
37117,4353,870.6,5,16,337,41,3.0,0,1,1
38327,4663,1165.75,4,13,519,66,2.0,0,1,1
12967,2714,904.6666666666666,3,10,266,20,3.0,1,0,0
5548,3974,1324.6666666666667,3,10,341,70,1.0,1,0,0
41170,1069,534.5,2,4,671,59,2.0,1,0,0
5429,5564,1391.0,4,19,370,27,3.0,0,1,1
3959,1843,460.75,4,12,286,38,2.0,0,0,0
23160,994,331.3333333333333,3,8,103,64,0.0,1,0,0
42460,1640,546.6666666666666,3,9,1119,26,2.0,0,0,0
42913,2779,1389.5,2,7,378,69,2.0,0,0,0
28357,1971,985.5,2,7,211,32,2.0,1,0,0
35105,2991,997.0,3,10,134,70,2.0,0,0,0
37643,2249,749.6666666666666,3,9,326,29,1.0,0,0,0
44477,2738,456.3333333333333,6,18,179,31,3.0,0,1,1
45936,1183,591.5,2,5,784,19,1.0,1,0,0
25857,4005,1001.25,4,14,436,56,0.0,0,0,0
3154,457,152.33333333333334,3,7,111,57,2.0,1,0,0
12977,6813,1135.5,6,23,503,39,4.0,0,1,1
36897,2549,637.25,4,14,335,19,2.0,0,0,0
40441,315,315.0,1,3,1158,65,1.0,0,0,0
19736,3953,790.6,5,18,98,63,4.0,1,1,1
2823,2755,551.0,5,14,363,57,3.0,1,1,1
8457,2110,1055.0,2,7,293,43,1.0,1,0,0
6924,5260,751.4285714285714,7,15,345,24,5.0,1,1,1
9070,2206,551.5,4,9,954,24,3.0,1,0,0
31369,2236,559.0,4,8,203,61,1.0,1,0,0
23964,3656,1218.6666666666667,3,12,329,35,2.0,0,0,0
41799,2417,1208.5,2,9,396,46,1.0,0,0,0
